draw_id,final_balance_uf,total_contributions_uf,contribution_density,months_cotizando,months_desempleado,months_informal
draw_07273,2077.540565443493,1660.2499999999998,0.8674242424242424,458,19,51
draw_07274,2255.4921747560625,1732.7499999999998,0.9053030303030303,478,22,28
draw_07275,2014.5739694102645,1660.2499999999998,0.8674242424242424,458,27,43
draw_07276,2219.237126246677,1703.7499999999998,0.8901515151515151,470,22,36
draw_07277,2382.6054627283493,1739.9999999999998,0.9090909090909091,480,6,42
draw_07278,1981.053429783525,1696.4999999999998,0.8863636363636364,468,12,48
draw_07279,2239.527535430752,1754.4999999999998,0.9166666666666666,484,12,32
draw_07280,2317.867001360017,1678.3749999999998,0.8768939393939394,463,18,47
draw_07281,2459.3094204244544,1721.8749999999998,0.8996212121212122,475,18,35
draw_07282,2311.148168422454,1776.2499999999998,0.928030303030303,490,8,30
draw_07283,2194.6276604783548,1768.9999999999998,0.9242424242424242,488,18,22
draw_07284,2285.2381796176696,1656.6249999999998,0.865530303030303,457,11,60
draw_07285,2250.623142677019,1700.1249999999998,0.8882575757575758,469,18,41
draw_07286,2236.9536576781097,1808.8749999999998,0.9450757575757576,499,13,16
draw_07287,2154.7679852993733,1743.6249999999998,0.9109848484848485,481,10,37
draw_07288,2208.3971426605804,1692.8749999999998,0.884469696969697,467,17,44
draw_07289,2304.1143455674182,1739.9999999999998,0.9090909090909091,480,11,37
draw_07290,2108.202361840892,1703.7499999999998,0.8901515151515151,470,14,44
draw_07291,2165.2672903070397,1671.1249999999998,0.8731060606060606,461,19,48
draw_07292,2208.861281626102,1663.8749999999998,0.8693181818181818,459,14,55
draw_07293,1986.6668751763902,1674.7499999999998,0.875,462,17,49
draw_07294,2342.649880465614,1667.4999999999998,0.8712121212121212,460,16,52
draw_07295,2269.584377933159,1707.3749999999998,0.8920454545454546,471,16,41
draw_07296,2136.5522136963,1663.8749999999998,0.8693181818181818,459,13,56
draw_07297,2210.9746667296267,1729.1249999999998,0.9034090909090909,477,19,32
draw_07298,2301.8764329580536,1768.9999999999998,0.9242424242424242,488,8,32
draw_07299,2072.114152532172,1645.7499999999998,0.8598484848484849,454,16,58
draw_07300,2114.6720107986384,1678.3749999999998,0.8768939393939394,463,15,50
draw_07301,2061.858030378231,1689.2499999999998,0.8825757575757576,466,31,31
draw_07302,1985.7903867585453,1703.7499999999998,0.8901515151515151,470,14,44
draw_07303,2071.5170543655954,1671.1249999999998,0.8731060606060606,461,28,39
draw_07304,2008.0577243905636,1805.2499999999998,0.9431818181818182,498,8,22
draw_07305,2340.3404165603,1700.1249999999998,0.8882575757575758,469,10,49
draw_07306,2076.9386222472817,1700.1249999999998,0.8882575757575758,469,17,42
draw_07307,2350.664913331024,1736.3749999999998,0.9071969696969697,479,10,39
draw_07308,2009.9972118017727,1678.3749999999998,0.8768939393939394,463,8,57
draw_07309,2082.605054769832,1642.1249999999998,0.8579545454545454,453,17,58
draw_07310,2240.7963231546814,1747.2499999999998,0.9128787878787878,482,10,36
draw_07311,2340.8362175093775,1700.1249999999998,0.8882575757575758,469,20,39
draw_07312,2051.8307740449145,1660.2499999999998,0.8674242424242424,458,29,41
draw_07313,2133.4413571549103,1685.6249999999998,0.8806818181818182,465,18,45
draw_07314,2248.5396315169246,1710.9999999999998,0.8939393939393939,472,16,40
draw_07315,2110.6339595273384,1678.3749999999998,0.8768939393939394,463,12,53
draw_07316,2222.911668253938,1732.7499999999998,0.9053030303030303,478,17,33
draw_07317,2017.5889721831347,1616.7499999999998,0.8446969696969697,446,16,66
draw_07318,2226.0045594360768,1729.1249999999998,0.9034090909090909,477,8,43
draw_07319,1977.451375625175,1663.8749999999998,0.8693181818181818,459,18,51
draw_07320,2166.0737285230907,1721.8749999999998,0.8996212121212122,475,19,34
draw_07321,2023.7343378956377,1692.8749999999998,0.884469696969697,467,17,44
draw_07322,2228.0590012229104,1732.7499999999998,0.9053030303030303,478,13,37
draw_07323,2166.745363994378,1718.2499999999998,0.8977272727272727,474,11,43
draw_07324,2128.6964955435715,1747.2499999999998,0.9128787878787878,482,16,30
draw_07325,2057.4538249796283,1678.3749999999998,0.8768939393939394,463,10,55
draw_07326,2167.800463452538,1787.1249999999998,0.9337121212121212,493,7,28
draw_07327,2154.571391815381,1732.7499999999998,0.9053030303030303,478,12,38
draw_07328,2171.6076137645236,1736.3749999999998,0.9071969696969697,479,23,26
draw_07329,1929.9477330447703,1681.9999999999998,0.8787878787878788,464,19,45
draw_07330,2284.237909652477,1790.7499999999998,0.9356060606060606,494,13,21
draw_07331,2208.438512483034,1696.4999999999998,0.8863636363636364,468,17,43
draw_07332,2126.4858623434357,1721.8749999999998,0.8996212121212122,475,10,43
draw_07333,2430.0263309142647,1819.7499999999998,0.9507575757575758,502,9,17
draw_07334,2262.02523609679,1754.4999999999998,0.9166666666666666,484,14,30
draw_07335,2147.005635208586,1605.8749999999998,0.8390151515151515,443,15,70
draw_07336,2180.568022994763,1707.3749999999998,0.8920454545454546,471,16,41
draw_07337,2213.280448964065,1660.2499999999998,0.8674242424242424,458,27,43
draw_07338,2099.6110331729733,1710.9999999999998,0.8939393939393939,472,20,36
draw_07339,2180.9105020332477,1747.2499999999998,0.9128787878787878,482,16,30
draw_07340,1971.7246525302282,1667.4999999999998,0.8712121212121212,460,26,42
draw_07341,2000.2905215917242,1660.2499999999998,0.8674242424242424,458,24,46
draw_07342,1998.578275055044,1642.1249999999998,0.8579545454545454,453,16,59
draw_07343,2149.4039022007605,1710.9999999999998,0.8939393939393939,472,17,39
draw_07344,2192.238730987301,1758.1249999999998,0.9185606060606061,485,7,36
draw_07345,2179.8146390424495,1765.3749999999998,0.9223484848484849,487,19,22
draw_07346,2165.7735189607356,1739.9999999999998,0.9090909090909091,480,15,33
draw_07347,2187.4140336286487,1747.2499999999998,0.9128787878787878,482,16,30
draw_07348,2054.4233158801962,1678.3749999999998,0.8768939393939394,463,16,49
draw_07349,2223.124991460244,1714.6249999999998,0.8958333333333334,473,15,40
draw_07350,2326.781811377845,1758.1249999999998,0.9185606060606061,485,14,29
draw_07351,2137.0253889602586,1660.2499999999998,0.8674242424242424,458,20,50
draw_07352,2093.3645034107926,1598.6249999999998,0.8352272727272727,441,15,72
draw_07353,2088.438855371274,1696.4999999999998,0.8863636363636364,468,24,36
draw_07354,2180.1600992706817,1710.9999999999998,0.8939393939393939,472,19,37
draw_07355,2121.8991542414738,1685.6249999999998,0.8806818181818182,465,25,38
draw_07356,2116.058429153257,1718.2499999999998,0.8977272727272727,474,28,26
draw_07357,2263.4497464858036,1718.2499999999998,0.8977272727272727,474,16,38
draw_07358,2183.4116417086784,1783.4999999999998,0.9318181818181818,492,14,22
draw_07359,1902.1103760179008,1692.8749999999998,0.884469696969697,467,29,32
draw_07360,2078.3738069969286,1558.7499999999998,0.8143939393939394,430,23,75
draw_07361,2256.541091711933,1685.6249999999998,0.8806818181818182,465,20,43
draw_07362,2212.691707362249,1743.6249999999998,0.9109848484848485,481,6,41
draw_07363,2299.3600529865394,1681.9999999999998,0.8787878787878788,464,19,45
draw_07364,2359.098709704097,1797.9999999999998,0.9393939393939394,496,6,26
draw_07365,2193.537254053406,1671.1249999999998,0.8731060606060606,461,15,52
draw_07366,2282.9146330922135,1783.4999999999998,0.9318181818181818,492,11,25
draw_07367,2391.410783742488,1754.4999999999998,0.9166666666666666,484,16,28
draw_07368,2244.249750508697,1678.3749999999998,0.8768939393939394,463,16,49
draw_07369,2251.169500655467,1739.9999999999998,0.9090909090909091,480,18,30
draw_07370,2234.6650893110436,1645.7499999999998,0.8598484848484849,454,13,61
draw_07371,2200.659256589737,1739.9999999999998,0.9090909090909091,480,4,44
draw_07372,2307.6604094812706,1758.1249999999998,0.9185606060606061,485,8,35
draw_07373,2200.7918503686124,1692.8749999999998,0.884469696969697,467,6,55
draw_07374,2207.649068475717,1689.2499999999998,0.8825757575757576,466,24,38
draw_07375,2063.980562927459,1721.8749999999998,0.8996212121212122,475,17,36
draw_07376,2058.44665243277,1689.2499999999998,0.8825757575757576,466,20,42
draw_07377,2219.8813064887822,1645.7499999999998,0.8598484848484849,454,13,61
draw_07378,2159.7181985672746,1660.2499999999998,0.8674242424242424,458,19,51
draw_07379,2446.8982035321887,1794.3749999999998,0.9375,495,9,24
draw_07380,2170.7546367940763,1703.7499999999998,0.8901515151515151,470,19,39
draw_07381,2116.5724120674413,1750.8749999999998,0.9147727272727273,483,14,31
draw_07382,2128.530899738949,1725.4999999999998,0.9015151515151515,476,14,38
draw_07383,2028.1142393307034,1562.3749999999998,0.8162878787878788,431,21,76
draw_07384,2105.714219664391,1729.1249999999998,0.9034090909090909,477,19,32
draw_07385,2225.225761795437,1681.9999999999998,0.8787878787878788,464,12,52
draw_07386,2146.1625766297234,1681.9999999999998,0.8787878787878788,464,8,56
draw_07387,2317.4212745291416,1681.9999999999998,0.8787878787878788,464,18,46
draw_07388,2050.6845927965983,1703.7499999999998,0.8901515151515151,470,10,48
draw_07389,2239.1496933204676,1765.3749999999998,0.9223484848484849,487,13,28
draw_07390,2375.1948706713592,1696.4999999999998,0.8863636363636364,468,20,40
draw_07391,2208.538941887973,1721.8749999999998,0.8996212121212122,475,12,41
draw_07392,2236.7548264274064,1790.7499999999998,0.9356060606060606,494,5,29
draw_07393,2143.652699675286,1649.3749999999998,0.8617424242424242,455,31,42
draw_07394,1989.5776277247126,1736.3749999999998,0.9071969696969697,479,21,28
draw_07395,2081.0118475569006,1689.2499999999998,0.8825757575757576,466,21,41
draw_07396,1990.3495326755003,1725.4999999999998,0.9015151515151515,476,13,39
draw_07397,2207.8143322214105,1678.3749999999998,0.8768939393939394,463,21,44
draw_07398,1903.110205367502,1739.9999999999998,0.9090909090909091,480,3,45
draw_07399,2418.0393946074596,1700.1249999999998,0.8882575757575758,469,13,46
draw_07400,2227.5883984358247,1710.9999999999998,0.8939393939393939,472,13,43
draw_07401,2256.3827557700893,1674.7499999999998,0.875,462,17,49
draw_07402,2092.3468578054926,1696.4999999999998,0.8863636363636364,468,12,48
draw_07403,2037.4056846908989,1718.2499999999998,0.8977272727272727,474,24,30
draw_07404,2461.97669059112,1790.7499999999998,0.9356060606060606,494,12,22
draw_07405,2035.479978644205,1656.6249999999998,0.865530303030303,457,25,46
draw_07406,2101.246496854859,1732.7499999999998,0.9053030303030303,478,7,43
draw_07407,2285.558775363453,1710.9999999999998,0.8939393939393939,472,18,38
draw_07408,2204.6461927044857,1681.9999999999998,0.8787878787878788,464,15,49
draw_07409,2262.751892814185,1779.8749999999998,0.9299242424242424,491,18,19
draw_07410,1993.515294243398,1710.9999999999998,0.8939393939393939,472,11,45
draw_07411,2313.058426471777,1678.3749999999998,0.8768939393939394,463,20,45
draw_07412,2351.760978536985,1768.9999999999998,0.9242424242424242,488,17,23
draw_07413,2168.896226593254,1703.7499999999998,0.8901515151515151,470,13,45
draw_07414,2158.673735482961,1714.6249999999998,0.8958333333333334,473,10,45
draw_07415,2217.596113401056,1776.2499999999998,0.928030303030303,490,15,23
draw_07416,2384.582667436536,1689.2499999999998,0.8825757575757576,466,19,43
draw_07417,2152.810296119716,1642.1249999999998,0.8579545454545454,453,10,65
draw_07418,2235.2874572116284,1634.8749999999998,0.8541666666666666,451,15,62
draw_07419,2247.0733567455504,1758.1249999999998,0.9185606060606061,485,7,36
draw_07420,2021.428339947971,1678.3749999999998,0.8768939393939394,463,16,49
draw_07421,1976.0802511390027,1689.2499999999998,0.8825757575757576,466,12,50
draw_07422,2262.3005481773935,1649.3749999999998,0.8617424242424242,455,18,55
draw_07423,2352.8236111295105,1747.2499999999998,0.9128787878787878,482,16,30
draw_07424,2317.8709017825117,1768.9999999999998,0.9242424242424242,488,7,33
draw_07425,2408.510988633827,1779.8749999999998,0.9299242424242424,491,14,23
draw_07426,2214.726463463317,1783.4999999999998,0.9318181818181818,492,16,20
draw_07427,2039.4971408977206,1652.9999999999998,0.8636363636363636,456,22,50
draw_07428,2102.0176579811477,1725.4999999999998,0.9015151515151515,476,17,35
draw_07429,2389.560472010707,1729.1249999999998,0.9034090909090909,477,16,35
draw_07430,2326.1376155245166,1718.2499999999998,0.8977272727272727,474,16,38
draw_07431,2260.220441543084,1707.3749999999998,0.8920454545454546,471,14,43
draw_07432,2141.9034019249575,1700.1249999999998,0.8882575757575758,469,14,45
draw_07433,2121.3696927479054,1656.6249999999998,0.865530303030303,457,17,54
draw_07434,2110.8977096406097,1696.4999999999998,0.8863636363636364,468,14,46
draw_07435,2206.6120187365486,1707.3749999999998,0.8920454545454546,471,14,43
draw_07436,2287.3361300913075,1776.2499999999998,0.928030303030303,490,11,27
draw_07437,2080.6840488606017,1721.8749999999998,0.8996212121212122,475,12,41
draw_07438,2088.8837873753387,1743.6249999999998,0.9109848484848485,481,15,32
draw_07439,2260.917351232462,1816.1249999999998,0.9488636363636364,501,10,17
draw_07440,2399.599997423097,1660.2499999999998,0.8674242424242424,458,19,51
draw_07441,2065.5870499440816,1732.7499999999998,0.9053030303030303,478,17,33
draw_07442,2276.578905848472,1783.4999999999998,0.9318181818181818,492,10,26
draw_07443,2088.2361991577914,1714.6249999999998,0.8958333333333334,473,12,43
draw_07444,2037.7369543424143,1652.9999999999998,0.8636363636363636,456,30,42
draw_07445,2068.0683954665815,1594.9999999999998,0.8333333333333334,440,18,70
draw_07446,2050.5863550971285,1671.1249999999998,0.8731060606060606,461,20,47
draw_07447,2172.575558422554,1685.6249999999998,0.8806818181818182,465,22,41
draw_07448,2193.484189072806,1736.3749999999998,0.9071969696969697,479,13,36
draw_07449,2061.2665058461707,1660.2499999999998,0.8674242424242424,458,19,51
draw_07450,2188.0461808092905,1721.8749999999998,0.8996212121212122,475,21,32
draw_07451,2396.765502593496,1805.2499999999998,0.9431818181818182,498,8,22
draw_07452,2222.74053024834,1750.8749999999998,0.9147727272727273,483,12,33
draw_07453,2220.1027627193203,1689.2499999999998,0.8825757575757576,466,21,41
draw_07454,2108.3726964203565,1692.8749999999998,0.884469696969697,467,19,42
draw_07455,1961.8038972920426,1565.9999999999998,0.8181818181818182,432,22,74
draw_07456,2129.445957657555,1623.9999999999998,0.8484848484848485,448,33,47
draw_07457,2333.4312752722135,1801.6249999999998,0.9412878787878788,497,15,16
draw_07458,2023.5325771908513,1725.4999999999998,0.9015151515151515,476,13,39
draw_07459,2137.811917030529,1721.8749999999998,0.8996212121212122,475,20,33
draw_07460,2099.5287023300157,1671.1249999999998,0.8731060606060606,461,26,41
draw_07461,1922.5195284832837,1667.4999999999998,0.8712121212121212,460,25,43
draw_07462,2225.7083702371283,1754.4999999999998,0.9166666666666666,484,10,34
draw_07463,2230.7645048797176,1768.9999999999998,0.9242424242424242,488,8,32
draw_07464,2449.629280938743,1794.3749999999998,0.9375,495,15,18
draw_07465,2372.931546412894,1721.8749999999998,0.8996212121212122,475,13,40
draw_07466,2074.8631827390523,1678.3749999999998,0.8768939393939394,463,15,50
draw_07467,1884.2543338615762,1652.9999999999998,0.8636363636363636,456,12,60
draw_07468,2456.814553245894,1787.1249999999998,0.9337121212121212,493,13,22
draw_07469,2358.015884214601,1758.1249999999998,0.9185606060606061,485,15,28
draw_07470,2287.213778245779,1710.9999999999998,0.8939393939393939,472,23,33
draw_07471,2175.965211985243,1642.1249999999998,0.8579545454545454,453,25,50
draw_07472,2329.1939220268855,1754.4999999999998,0.9166666666666666,484,23,21
draw_07473,2155.2987699195505,1768.9999999999998,0.9242424242424242,488,12,28
draw_07474,2150.6497882441618,1739.9999999999998,0.9090909090909091,480,17,31
draw_07475,2221.556330352318,1678.3749999999998,0.8768939393939394,463,16,49
draw_07476,2234.835443064187,1758.1249999999998,0.9185606060606061,485,8,35
draw_07477,2006.9623240364026,1692.8749999999998,0.884469696969697,467,18,43
draw_07478,2002.0205441640117,1623.9999999999998,0.8484848484848485,448,27,53
draw_07479,2494.626036160711,1819.7499999999998,0.9507575757575758,502,10,16
draw_07480,2209.9061557670557,1787.1249999999998,0.9337121212121212,493,5,30
draw_07481,2105.7436032208066,1652.9999999999998,0.8636363636363636,456,27,45
draw_07482,2231.6163084987443,1703.7499999999998,0.8901515151515151,470,7,51
draw_07483,2111.6727065484206,1725.4999999999998,0.9015151515151515,476,9,43
draw_07484,2335.700801539373,1739.9999999999998,0.9090909090909091,480,7,41
draw_07485,2054.872655359253,1627.6249999999998,0.8503787878787878,449,23,56
draw_07486,2174.4118215635654,1663.8749999999998,0.8693181818181818,459,23,46
draw_07487,2347.679465687902,1790.7499999999998,0.9356060606060606,494,9,25
draw_07488,2182.615481636444,1605.8749999999998,0.8390151515151515,443,22,63
draw_07489,2290.353779170907,1710.9999999999998,0.8939393939393939,472,19,37
draw_07490,2298.5082363083134,1787.1249999999998,0.9337121212121212,493,9,26
draw_07491,1988.077060244091,1667.4999999999998,0.8712121212121212,460,13,55
draw_07492,2106.8284378806047,1776.2499999999998,0.928030303030303,490,14,24
draw_07493,2116.936837461461,1718.2499999999998,0.8977272727272727,474,13,41
draw_07494,2025.6434188753667,1671.1249999999998,0.8731060606060606,461,22,45
draw_07495,2298.1796045594942,1772.6249999999998,0.9261363636363636,489,7,32
draw_07496,2274.4329875458957,1754.4999999999998,0.9166666666666666,484,16,28
draw_07497,2039.9471556023489,1620.3749999999998,0.8465909090909091,447,14,67
draw_07498,2049.027429427315,1613.1249999999998,0.8428030303030303,445,20,63
draw_07499,2147.8985851029347,1765.3749999999998,0.9223484848484849,487,9,32
draw_07500,2308.3726685207475,1739.9999999999998,0.9090909090909091,480,7,41
draw_07501,2136.0357725226677,1732.7499999999998,0.9053030303030303,478,13,37
draw_07502,2450.3810524389087,1808.8749999999998,0.9450757575757576,499,11,18
draw_07503,2231.405130397051,1732.7499999999998,0.9053030303030303,478,20,30
draw_07504,2011.4894548214656,1729.1249999999998,0.9034090909090909,477,5,46
draw_07505,2123.0486083251894,1739.9999999999998,0.9090909090909091,480,15,33
draw_07506,1993.4844462679791,1681.9999999999998,0.8787878787878788,464,11,53
draw_07507,2260.7188794943395,1761.7499999999998,0.9204545454545454,486,16,26
draw_07508,2271.182978631547,1681.9999999999998,0.8787878787878788,464,15,49
draw_07509,2118.2152624159335,1739.9999999999998,0.9090909090909091,480,12,36
draw_07510,2317.61613847652,1729.1249999999998,0.9034090909090909,477,12,39
draw_07511,2124.894639409642,1772.6249999999998,0.9261363636363636,489,9,30
draw_07512,2187.8529914841424,1729.1249999999998,0.9034090909090909,477,17,34
draw_07513,2250.707693519892,1787.1249999999998,0.9337121212121212,493,12,23
draw_07514,2410.4912401787346,1721.8749999999998,0.8996212121212122,475,20,33
draw_07515,2400.7893544282188,1797.9999999999998,0.9393939393939394,496,19,13
draw_07516,2315.951790822787,1747.2499999999998,0.9128787878787878,482,15,31
draw_07517,2267.8887100644033,1765.3749999999998,0.9223484848484849,487,17,24
draw_07518,2136.778159494648,1747.2499999999998,0.9128787878787878,482,20,26
draw_07519,2267.2389269592213,1776.2499999999998,0.928030303030303,490,15,23
draw_07520,2029.0383478009078,1681.9999999999998,0.8787878787878788,464,9,55
draw_07521,2269.9385027683393,1721.8749999999998,0.8996212121212122,475,19,34
draw_07522,1989.401671404579,1627.6249999999998,0.8503787878787878,449,9,70
draw_07523,2330.360651948532,1779.8749999999998,0.9299242424242424,491,13,24
draw_07524,2254.952651316146,1703.7499999999998,0.8901515151515151,470,21,37
draw_07525,2204.118531536137,1729.1249999999998,0.9034090909090909,477,22,29
draw_07526,2335.5671789398257,1754.4999999999998,0.9166666666666666,484,11,33
draw_07527,2237.1494629404306,1739.9999999999998,0.9090909090909091,480,23,25
draw_07528,2284.91684145614,1627.6249999999998,0.8503787878787878,449,24,55
draw_07529,2189.5235071363454,1747.2499999999998,0.9128787878787878,482,10,36
draw_07530,1863.6463585949525,1620.3749999999998,0.8465909090909091,447,10,71
draw_07531,2163.2216339440756,1725.4999999999998,0.9015151515151515,476,18,34
draw_07532,2282.671605855368,1674.7499999999998,0.875,462,16,50
draw_07533,2045.6672490417445,1692.8749999999998,0.884469696969697,467,12,49
draw_07534,2288.995688163995,1787.1249999999998,0.9337121212121212,493,8,27
draw_07535,2351.614392248952,1747.2499999999998,0.9128787878787878,482,13,33
draw_07536,2344.1993253645137,1685.6249999999998,0.8806818181818182,465,15,48
draw_07537,2120.7717373263254,1681.9999999999998,0.8787878787878788,464,16,48
draw_07538,2192.8570502437706,1638.4999999999998,0.8560606060606061,452,23,53
draw_07539,2076.0331500167827,1631.2499999999998,0.8522727272727273,450,20,58
draw_07540,2281.7721825260046,1663.8749999999998,0.8693181818181818,459,21,48
draw_07541,2161.024804274137,1656.6249999999998,0.865530303030303,457,20,51
draw_07542,2515.970053795793,1721.8749999999998,0.8996212121212122,475,9,44
draw_07543,2317.3303401426488,1732.7499999999998,0.9053030303030303,478,13,37
draw_07544,2073.9349070204357,1707.3749999999998,0.8920454545454546,471,18,39
draw_07545,2380.0067998284117,1761.7499999999998,0.9204545454545454,486,21,21
draw_07546,2349.207303496841,1710.9999999999998,0.8939393939393939,472,17,39
draw_07547,2107.414225261006,1703.7499999999998,0.8901515151515151,470,19,39
draw_07548,2141.2214479527224,1750.8749999999998,0.9147727272727273,483,16,29
draw_07549,2188.942559618067,1660.2499999999998,0.8674242424242424,458,24,46
draw_07550,2136.796826408671,1674.7499999999998,0.875,462,12,54
draw_07551,2188.955314296622,1772.6249999999998,0.9261363636363636,489,15,24
draw_07552,2126.197233772323,1732.7499999999998,0.9053030303030303,478,14,36
draw_07553,2157.0869879322863,1714.6249999999998,0.8958333333333334,473,16,39
draw_07554,2003.566639626064,1692.8749999999998,0.884469696969697,467,7,54
draw_07555,2274.3492132206393,1718.2499999999998,0.8977272727272727,474,17,37
draw_07556,2253.768908849166,1819.7499999999998,0.9507575757575758,502,10,16
draw_07557,2063.298945755752,1729.1249999999998,0.9034090909090909,477,16,35
draw_07558,2321.444660316389,1696.4999999999998,0.8863636363636364,468,11,49
draw_07559,2120.9780131002303,1743.6249999999998,0.9109848484848485,481,15,32
draw_07560,2137.9084571722287,1649.3749999999998,0.8617424242424242,455,13,60
draw_07561,2381.032445482443,1768.9999999999998,0.9242424242424242,488,11,29
draw_07562,2052.5763931200036,1671.1249999999998,0.8731060606060606,461,12,55
draw_07563,2175.144781988215,1750.8749999999998,0.9147727272727273,483,11,34
draw_07564,2189.1062276082116,1700.1249999999998,0.8882575757575758,469,6,53
draw_07565,2140.0731966304993,1681.9999999999998,0.8787878787878788,464,16,48
draw_07566,2256.5129434117016,1696.4999999999998,0.8863636363636364,468,11,49
draw_07567,2280.929078381208,1645.7499999999998,0.8598484848484849,454,23,51
draw_07568,2338.537720660642,1765.3749999999998,0.9223484848484849,487,14,27
draw_07569,2254.4333479072684,1754.4999999999998,0.9166666666666666,484,6,38
draw_07570,2336.7423566993407,1696.4999999999998,0.8863636363636364,468,20,40
draw_07571,2176.4208960386645,1739.9999999999998,0.9090909090909091,480,20,28
draw_07572,2164.8954340706036,1663.8749999999998,0.8693181818181818,459,11,58
draw_07573,2431.931383433546,1729.1249999999998,0.9034090909090909,477,24,27
draw_07574,2221.4950098238332,1707.3749999999998,0.8920454545454546,471,14,43
draw_07575,2228.1358438774346,1689.2499999999998,0.8825757575757576,466,15,47
draw_07576,1891.504427797132,1638.4999999999998,0.8560606060606061,452,14,62
draw_07577,2384.408586563312,1787.1249999999998,0.9337121212121212,493,16,19
draw_07578,2367.549562438942,1721.8749999999998,0.8996212121212122,475,6,47
draw_07579,2215.4830796323017,1754.4999999999998,0.9166666666666666,484,9,35
draw_07580,2079.072712374502,1645.7499999999998,0.8598484848484849,454,27,47
draw_07581,2269.6678638787894,1758.1249999999998,0.9185606060606061,485,12,31
draw_07582,2251.0512562331915,1747.2499999999998,0.9128787878787878,482,12,34
draw_07583,2351.140586592893,1794.3749999999998,0.9375,495,9,24
draw_07584,2188.337033127745,1707.3749999999998,0.8920454545454546,471,22,35
draw_07585,2377.609469957349,1732.7499999999998,0.9053030303030303,478,18,32
draw_07586,2161.8856816287525,1678.3749999999998,0.8768939393939394,463,19,46
draw_07587,2012.3922757468195,1674.7499999999998,0.875,462,16,50
draw_07588,2293.747614590659,1819.7499999999998,0.9507575757575758,502,8,18
draw_07589,2219.82775791756,1696.4999999999998,0.8863636363636364,468,17,43
draw_07590,2370.7136211933207,1725.4999999999998,0.9015151515151515,476,23,29
draw_07591,2201.3635332259996,1692.8749999999998,0.884469696969697,467,15,46
draw_07592,2128.919880805969,1736.3749999999998,0.9071969696969697,479,19,30
draw_07593,2334.1779285740017,1707.3749999999998,0.8920454545454546,471,12,45
draw_07594,2167.2458562675024,1700.1249999999998,0.8882575757575758,469,11,48
draw_07595,2275.471681876003,1790.7499999999998,0.9356060606060606,494,8,26
draw_07596,2465.6121282351246,1790.7499999999998,0.9356060606060606,494,14,20
draw_07597,2290.520828305916,1703.7499999999998,0.8901515151515151,470,20,38
draw_07598,2200.8593489961836,1739.9999999999998,0.9090909090909091,480,16,32
draw_07599,2221.761496263321,1754.4999999999998,0.9166666666666666,484,7,37
draw_07600,2128.191039938077,1754.4999999999998,0.9166666666666666,484,7,37
draw_07601,1990.5653235673892,1652.9999999999998,0.8636363636363636,456,14,58
draw_07602,2347.7352051096295,1783.4999999999998,0.9318181818181818,492,13,23
draw_07603,2221.8010279698865,1754.4999999999998,0.9166666666666666,484,18,26
draw_07604,2405.8450465923884,1772.6249999999998,0.9261363636363636,489,15,24
draw_07605,2136.8908778338746,1678.3749999999998,0.8768939393939394,463,16,49
draw_07606,2134.4013908289444,1674.7499999999998,0.875,462,14,52
draw_07607,2153.5244594630853,1714.6249999999998,0.8958333333333334,473,15,40
draw_07608,1869.9134179799312,1598.6249999999998,0.8352272727272727,441,16,71
draw_07609,2066.4200322381466,1707.3749999999998,0.8920454545454546,471,20,37
draw_07610,2285.1104583610218,1772.6249999999998,0.9261363636363636,489,10,29
draw_07611,2133.370495291314,1660.2499999999998,0.8674242424242424,458,14,56
draw_07612,2429.8977064457877,1783.4999999999998,0.9318181818181818,492,11,25
draw_07613,2215.8834169626016,1729.1249999999998,0.9034090909090909,477,19,32
draw_07614,1977.6292867010054,1634.8749999999998,0.8541666666666666,451,30,47
draw_07615,2303.255319759629,1747.2499999999998,0.9128787878787878,482,12,34
draw_07616,2156.1449393443554,1743.6249999999998,0.9109848484848485,481,11,36
draw_07617,2050.858815551669,1729.1249999999998,0.9034090909090909,477,14,37
draw_07618,2204.4824304498043,1663.8749999999998,0.8693181818181818,459,24,45
draw_07619,2154.8786958510846,1714.6249999999998,0.8958333333333334,473,14,41
draw_07620,2280.161984403132,1725.4999999999998,0.9015151515151515,476,12,40
draw_07621,2234.0195683818642,1823.3749999999998,0.9526515151515151,503,6,19
draw_07622,2364.6150483234314,1747.2499999999998,0.9128787878787878,482,14,32
draw_07623,2065.797051444164,1689.2499999999998,0.8825757575757576,466,20,42
draw_07624,2195.315662227691,1718.2499999999998,0.8977272727272727,474,16,38
draw_07625,1995.3351173508956,1649.3749999999998,0.8617424242424242,455,22,51
draw_07626,1877.532673299949,1558.7499999999998,0.8143939393939394,430,21,77
draw_07627,2071.7653363656877,1696.4999999999998,0.8863636363636364,468,26,34
draw_07628,2129.37968599642,1660.2499999999998,0.8674242424242424,458,6,64
draw_07629,2096.419608586721,1710.9999999999998,0.8939393939393939,472,15,41
draw_07630,2272.46252302599,1714.6249999999998,0.8958333333333334,473,11,44
draw_07631,2079.806443259491,1692.8749999999998,0.884469696969697,467,11,50
draw_07632,2302.5484960164895,1765.3749999999998,0.9223484848484849,487,14,27
draw_07633,2083.849194801195,1667.4999999999998,0.8712121212121212,460,7,61
draw_07634,2183.4606378159556,1710.9999999999998,0.8939393939393939,472,23,33
draw_07635,1970.363397108061,1692.8749999999998,0.884469696969697,467,16,45
