scenario,scenario_label,draw_id,path_id,final_balance_uf,total_contributions_uf,contribution_density,months_cotizando,months_desempleado,months_informal,months_licencia,months_invalidez,baseline_final_balance_same_draw_uf,paired_gap_vs_baseline_uf,paired_gap_vs_baseline_pct
adversa,Trayectoria adversa,draw_00711,adversa_00711,3358.7132465048817,977.0920716005784,0.425,204,119,143,14,0,6552.0134938963665,-3193.300247391485,-0.4873769338793723
adversa,Trayectoria adversa,draw_00712,adversa_00712,4049.317643924133,1213.5443919828656,0.5208333333333334,250,66,150,14,0,6991.137675583782,-2941.820031659649,-0.4207927476430362
adversa,Trayectoria adversa,draw_00713,adversa_00713,3940.195905686282,1194.7918152541426,0.5104166666666666,245,99,121,15,0,6936.452266812576,-2996.2563611262945,-0.43195804510352775
adversa,Trayectoria adversa,draw_00714,adversa_00714,4024.9324887837806,1571.739388273104,0.65,312,72,83,13,0,7095.963476209207,-3071.0309874254267,-0.4327856249150295
adversa,Trayectoria adversa,draw_00715,adversa_00715,2146.295209218122,714.7977549510142,0.29791666666666666,143,96,226,15,0,6681.213994841693,-4534.918785623571,-0.6787567033663053
adversa,Trayectoria adversa,draw_00716,adversa_00716,4146.603322347904,1310.567206734141,0.5604166666666667,269,60,133,18,0,6975.498729001715,-2828.895406653811,-0.4055474047887415
adversa,Trayectoria adversa,draw_00717,adversa_00717,2387.345462753895,696.8779282259796,0.30416666666666664,146,47,151,9,127,6921.909051165849,-4534.563588411954,-0.6551030293656058
adversa,Trayectoria adversa,draw_00718,adversa_00718,2960.4819368153917,1109.8969725987185,0.4625,222,89,159,10,0,7094.015524613276,-4133.533587797885,-0.5826789599566348
adversa,Trayectoria adversa,draw_00719,adversa_00719,4838.451633613682,1663.418392199578,0.6958333333333333,334,64,70,12,0,6865.5846133578625,-2027.1329797441804,-0.2952600679918993
adversa,Trayectoria adversa,draw_00720,adversa_00720,2394.7233032483477,413.1270190255761,0.2,96,13,99,11,261,6563.461373815788,-4168.73807056744,-0.6351432320754054
adversa,Trayectoria adversa,draw_00721,adversa_00721,1463.7868417547584,192.65818967676816,0.09791666666666667,47,19,4,3,407,2133.243368515995,-669.4565267612365,-0.3138209810664727
adversa,Trayectoria adversa,draw_00722,adversa_00722,4357.284723402082,1338.3715127481898,0.5708333333333333,274,78,113,15,0,6988.292271377813,-2631.0075479757315,-0.37648790946418176
adversa,Trayectoria adversa,draw_00723,adversa_00723,3561.969471404623,1108.5297232964128,0.475,228,55,118,28,51,6309.519421222463,-2747.54994981784,-0.43546104962864274
adversa,Trayectoria adversa,draw_00724,adversa_00724,4850.121635669713,1420.2120819824886,0.6166666666666667,296,86,88,10,0,7115.337529557519,-2265.2158938878056,-0.31835677288364317
adversa,Trayectoria adversa,draw_00725,adversa_00725,3056.482968080001,579.6138431549543,0.275,132,14,64,8,262,6648.476518823506,-3591.9935507435052,-0.5402731799644129
adversa,Trayectoria adversa,draw_00726,adversa_00726,4030.8355401577874,1186.543651039623,0.5104166666666666,245,73,148,14,0,6661.877499737529,-2631.041959579742,-0.3949400089814624
adversa,Trayectoria adversa,draw_00727,adversa_00727,5254.006626282649,1568.6998294381879,0.6708333333333333,322,72,74,12,0,6940.942361393565,-1686.9357351109156,-0.24304131157951614
adversa,Trayectoria adversa,draw_00728,adversa_00728,4198.724799368418,1325.197491462932,0.5625,270,56,136,18,0,6847.506803864826,-2648.7820044964083,-0.3868242968377045
adversa,Trayectoria adversa,draw_00729,adversa_00729,3654.7338419029606,1262.316323861503,0.53125,255,69,137,19,0,6812.283469467025,-3157.549627564064,-0.4635082555968715
adversa,Trayectoria adversa,draw_00730,adversa_00730,3275.87049847194,909.2713930525914,0.4,192,93,113,15,67,6516.542145772102,-3240.671647300162,-0.4972992692762207
adversa,Trayectoria adversa,draw_00731,adversa_00731,5340.995209196188,1693.8196867132303,0.7208333333333333,346,69,51,14,0,7024.866198132195,-1683.870988936007,-0.2397015034085237
adversa,Trayectoria adversa,draw_00732,adversa_00732,4353.9321179530925,1132.4177799259944,0.5,240,98,80,11,51,6692.951293185044,-2339.0191752319515,-0.34947500329392933
adversa,Trayectoria adversa,draw_00733,adversa_00733,3969.5449860147155,1266.5043498953742,0.5375,258,75,139,8,0,7051.58864414853,-3082.0436581338145,-0.4370708238478036
adversa,Trayectoria adversa,draw_00734,adversa_00734,3727.7109007362155,786.6796086750878,0.36666666666666664,176,28,32,6,238,6705.923336559549,-2978.2124358233336,-0.44411668406446403
adversa,Trayectoria adversa,draw_00735,adversa_00735,4062.007851812835,1209.756631200565,0.51875,249,111,108,12,0,7161.756396342857,-3099.7485445300226,-0.43281960080531445
adversa,Trayectoria adversa,draw_00736,adversa_00736,3540.157814236189,1198.3253596688353,0.5,240,81,148,11,0,7065.719670488753,-3525.5618562525638,-0.4989671287098618
adversa,Trayectoria adversa,draw_00737,adversa_00737,1888.0168013110042,261.6150221957345,0.13125,63,13,10,0,394,2565.558278678275,-677.541477367271,-0.2640912439986851
adversa,Trayectoria adversa,draw_00738,adversa_00738,4192.410502684711,945.8197066921348,0.43125,207,41,111,13,108,6834.265604173859,-2641.855101489148,-0.38656020331953445
adversa,Trayectoria adversa,draw_00739,adversa_00739,3718.284289577683,1268.4346099259035,0.5354166666666667,257,55,153,15,0,6865.124576227686,-3146.840286650003,-0.4583806530688127
adversa,Trayectoria adversa,draw_00740,adversa_00740,4186.998525451402,1367.8300608580892,0.5791666666666667,278,78,111,13,0,6932.030067941158,-2745.0315424897562,-0.39599244602022365
adversa,Trayectoria adversa,draw_00741,adversa_00741,4688.487543498894,1459.2877719853075,0.6229166666666667,299,70,100,11,0,7124.156861874518,-2435.6693183756233,-0.3418887828551752
adversa,Trayectoria adversa,draw_00742,adversa_00742,4371.509352823212,1506.2015415304907,0.6333333333333333,304,61,100,15,0,6818.2992605237105,-2446.7899077004986,-0.358856338539849
adversa,Trayectoria adversa,draw_00743,adversa_00743,3165.4157770350967,1040.5086648444426,0.4375,210,73,172,25,0,6258.795835530452,-3093.380058495355,-0.4942452413824714
adversa,Trayectoria adversa,draw_00744,adversa_00744,4235.254324061459,1446.936047704534,0.6083333333333333,292,58,114,16,0,6760.5309274944,-2525.2766034329416,-0.3735322906612105
adversa,Trayectoria adversa,draw_00745,adversa_00745,3708.8565273790937,1202.9840520215866,0.5083333333333333,244,77,148,11,0,7129.7626218924515,-3420.906094513358,-0.47980645021886403
adversa,Trayectoria adversa,draw_00746,adversa_00746,3941.3308183973695,1286.4128083236894,0.5479166666666667,263,79,121,17,0,6960.096432804595,-3018.7656144072253,-0.43372468234478234
adversa,Trayectoria adversa,draw_00747,adversa_00747,3439.5022506974083,1247.6559137329878,0.5145833333333333,247,47,176,10,0,7160.088580482694,-3720.5863297852857,-0.5196285336367255
adversa,Trayectoria adversa,draw_00748,adversa_00748,964.8488840122237,122.34600597506396,0.0625,30,3,55,0,392,6455.935551512216,-5491.0866674999925,-0.8505485570118152
adversa,Trayectoria adversa,draw_00749,adversa_00749,3945.3665984463146,989.359466327007,0.44583333333333336,214,55,69,9,133,7132.721631782348,-3187.355033336033,-0.4468637916743663
adversa,Trayectoria adversa,draw_00750,adversa_00750,3770.8908683520285,767.6955842423826,0.36041666666666666,173,47,49,4,207,5534.805704998317,-1763.9148366462887,-0.31869498780297745
adversa,Trayectoria adversa,draw_00751,adversa_00751,4424.2550311837595,1363.6239452404304,0.5770833333333333,277,58,122,23,0,6967.747341485826,-2543.4923103020665,-0.36503796501893304
adversa,Trayectoria adversa,draw_00752,adversa_00752,3359.5812403574987,936.2425030571824,0.4041666666666667,194,78,196,12,0,6776.7608175313135,-3417.179577173815,-0.5042496952723572
adversa,Trayectoria adversa,draw_00753,adversa_00753,5296.694928101733,1623.2686790514779,0.6958333333333333,334,41,91,14,0,6934.823318229986,-1638.1283901282532,-0.23621775421761748
adversa,Trayectoria adversa,draw_00754,adversa_00754,4333.551041574395,1341.8300236010807,0.5708333333333333,274,60,128,18,0,6969.904506694623,-2636.353465120228,-0.3782481470998633
adversa,Trayectoria adversa,draw_00755,adversa_00755,4752.466578229963,1359.9846204275896,0.5895833333333333,283,116,74,7,0,7010.038808048751,-2257.5722298187884,-0.32204846387251107
adversa,Trayectoria adversa,draw_00756,adversa_00756,4309.109065267396,1540.4747760337912,0.6416666666666667,308,42,120,10,0,7209.438475967708,-2900.329410700312,-0.40229615945380637
adversa,Trayectoria adversa,draw_00757,adversa_00757,5076.206280941043,1529.2132501438007,0.65625,315,66,96,3,0,7174.905749062731,-2098.6994681216884,-0.29250551038887784
adversa,Trayectoria adversa,draw_00758,adversa_00758,3785.0537443311664,1131.704263455175,0.4875,234,101,130,15,0,7059.829281921943,-3274.775537590777,-0.46386044291134243
adversa,Trayectoria adversa,draw_00759,adversa_00759,3636.63149269009,1134.2147522486612,0.48125,231,72,170,7,0,6611.45058934334,-2974.8190966532497,-0.4499495317182297
adversa,Trayectoria adversa,draw_00760,adversa_00760,1552.8364261840616,201.02537059972818,0.10208333333333333,49,24,29,2,376,2523.506377677607,-970.6699514935453,-0.38465127731789484
adversa,Trayectoria adversa,draw_00761,adversa_00761,3216.5332480547704,1070.287335300735,0.45,216,91,166,7,0,7116.532683082304,-3899.9994350275338,-0.5480196057131534
adversa,Trayectoria adversa,draw_00762,adversa_00762,2666.9508762287574,462.02041789956553,0.22291666666666668,107,14,60,5,294,7035.448857310184,-4368.4979810814275,-0.6209266913428471
adversa,Trayectoria adversa,draw_00763,adversa_00763,3593.815259227447,1026.656955969483,0.4479166666666667,215,110,148,7,0,7172.730941017886,-3578.915681790439,-0.4989613734601557
adversa,Trayectoria adversa,draw_00764,adversa_00764,4262.52711705639,1430.812645967263,0.60625,291,37,131,21,0,6945.446403083931,-2682.9192860275407,-0.38628464325003875
adversa,Trayectoria adversa,draw_00765,adversa_00765,3614.100849486374,1207.6296356520768,0.5083333333333333,244,102,107,27,0,6493.310204947486,-2879.2093554611124,-0.4434116443824506
adversa,Trayectoria adversa,draw_00766,adversa_00766,2268.091996790428,371.38153899453425,0.18125,87,4,50,3,336,3797.7489268464783,-1529.6569300560504,-0.40277989922999613
adversa,Trayectoria adversa,draw_00767,adversa_00767,3888.9507256562206,1311.8297638307583,0.5479166666666667,263,61,145,11,0,7130.485220747739,-3241.5344950915182,-0.4546022317891565
adversa,Trayectoria adversa,draw_00768,adversa_00768,4502.228617331602,1443.8305347899416,0.6125,294,74,94,18,0,6897.831488630816,-2395.602871299214,-0.3472979696949263
adversa,Trayectoria adversa,draw_00769,adversa_00769,4799.405789971461,1516.8492526538598,0.6458333333333334,310,62,100,8,0,7035.275692013616,-2235.8699020421554,-0.3178084271210999
adversa,Trayectoria adversa,draw_00770,adversa_00770,3558.4683277430477,987.7576928107874,0.43125,207,99,167,7,0,7169.182050814013,-3610.713723070965,-0.5036437486841323
adversa,Trayectoria adversa,draw_00771,adversa_00771,4886.886944835657,1501.3121422746026,0.6375,306,53,111,10,0,7152.676789251497,-2265.78984441584,-0.31677509150430194
adversa,Trayectoria adversa,draw_00772,adversa_00772,4209.61629383207,1273.1659487713018,0.5416666666666666,260,91,120,9,0,6771.618884615981,-2562.002590783911,-0.37834417949958243
adversa,Trayectoria adversa,draw_00773,adversa_00773,4948.424982213302,1425.1250228807519,0.6166666666666667,296,97,75,12,0,7178.728847335558,-2230.303865122256,-0.31068228269271525
adversa,Trayectoria adversa,draw_00774,adversa_00774,3694.2549592707833,1084.3878724595206,0.4708333333333333,226,87,76,17,74,6980.58377676477,-3286.3288174939867,-0.4707813733906755
adversa,Trayectoria adversa,draw_00775,adversa_00775,3280.352877663648,1245.8111141846914,0.5125,246,61,159,14,0,6590.345350931808,-3309.9924732681598,-0.5022487133849762
adversa,Trayectoria adversa,draw_00776,adversa_00776,3212.1690708932706,830.4423531356588,0.3729166666666667,179,72,96,13,120,6082.370598148812,-2870.2015272555414,-0.47188862976042534
adversa,Trayectoria adversa,draw_00777,adversa_00777,4340.745182736412,1244.7484021908604,0.54375,261,90,120,9,0,6879.90395123333,-2539.158768496918,-0.3690689269058377
adversa,Trayectoria adversa,draw_00778,adversa_00778,2356.864912648244,338.4257866488263,0.16875,81,18,19,6,356,3188.9573238519815,-832.0924112037374,-0.26092930281006155
adversa,Trayectoria adversa,draw_00779,adversa_00779,4409.538299362033,1414.556875466509,0.6020833333333333,289,52,114,25,0,6845.708108265322,-2436.169808903289,-0.3558681980556436
adversa,Trayectoria adversa,draw_00780,adversa_00780,4109.871480745855,1362.754153497754,0.5729166666666666,275,52,134,19,0,6927.039363688422,-2817.1678829425673,-0.40669147886038826
adversa,Trayectoria adversa,draw_00781,adversa_00781,2380.0600787086973,600.5364021924584,0.2708333333333333,130,30,120,4,196,7135.498332867747,-4755.438254159049,-0.6664479525213267
adversa,Trayectoria adversa,draw_00782,adversa_00782,4353.959933021952,1303.361940411312,0.55625,267,92,107,14,0,7027.8542391865585,-2673.894306164607,-0.3804709396582616
adversa,Trayectoria adversa,draw_00783,adversa_00783,4976.195518337287,1622.7701692409803,0.6875,330,56,81,13,0,6983.9326546413395,-2007.737136304053,-0.28747945256456087
adversa,Trayectoria adversa,draw_00784,adversa_00784,4604.101212745234,1227.5120182243156,0.5395833333333333,259,53,150,18,0,6602.487842242062,-1998.3866294968275,-0.3026717621063
adversa,Trayectoria adversa,draw_00785,adversa_00785,2953.249801167312,544.2064452231642,0.2604166666666667,125,29,49,1,276,7089.819067623652,-4136.569266456339,-0.5834520214128434
adversa,Trayectoria adversa,draw_00786,adversa_00786,5440.075098723271,1587.5741626030435,0.6854166666666667,329,44,89,18,0,6985.612707500843,-1545.5376087775712,-0.22124581958545186
adversa,Trayectoria adversa,draw_00787,adversa_00787,4530.330418377276,1488.409712581802,0.63125,303,45,125,7,0,6989.797028194744,-2459.4666098174675,-0.35186524013454434
adversa,Trayectoria adversa,draw_00788,adversa_00788,3650.171730023414,1295.387410484658,0.5375,258,105,103,14,0,7066.958658213637,-3416.786928190223,-0.4834876066833972
adversa,Trayectoria adversa,draw_00789,adversa_00789,4554.027840845864,1303.7328646084763,0.5625,270,72,129,9,0,6788.427742049584,-2234.3999012037193,-0.32914836632393796
adversa,Trayectoria adversa,draw_00790,adversa_00790,3729.2580768212183,1309.1516465619013,0.55,264,40,157,19,0,6999.667422215133,-3270.409345393915,-0.46722353336595424
adversa,Trayectoria adversa,draw_00791,adversa_00791,4062.0826828991394,1087.5852776982485,0.48333333333333334,232,56,72,8,112,7181.034201780397,-3118.9515188812575,-0.43433180113638425
adversa,Trayectoria adversa,draw_00792,adversa_00792,734.01378176728,90.49777611690814,0.04583333333333333,22,8,46,0,404,7165.740909185534,-6431.727127418254,-0.8975662403832699
adversa,Trayectoria adversa,draw_00793,adversa_00793,2894.3561832610553,846.9046297031772,0.37083333333333335,178,54,120,6,122,6704.025344935044,-3809.6691616739886,-0.5682659246734845
adversa,Trayectoria adversa,draw_00794,adversa_00794,3287.686445278714,1256.7733047854363,0.5208333333333334,250,80,118,14,18,6865.983964975004,-3578.29751969629,-0.5211631046547771
adversa,Trayectoria adversa,draw_00795,adversa_00795,3812.4775237781937,936.1571316713753,0.42291666666666666,203,69,112,6,90,6923.023872171523,-3110.5463483933295,-0.44930458219229774
adversa,Trayectoria adversa,draw_00796,adversa_00796,5444.523515327857,1624.4884793971717,0.6958333333333333,334,52,82,12,0,7011.478293248078,-1566.9547779202212,-0.2234842229247389
adversa,Trayectoria adversa,draw_00797,adversa_00797,4145.862165977266,1234.2962231272738,0.53125,255,105,112,8,0,7042.283683194151,-2896.421517216885,-0.4112900938837446
adversa,Trayectoria adversa,draw_00798,adversa_00798,4051.47975154644,1302.9765578367737,0.5520833333333334,265,64,117,34,0,6309.195668099502,-2257.7159165530616,-0.35784528414113137
adversa,Trayectoria adversa,draw_00799,adversa_00799,2799.8675991856626,958.6519987233846,0.40208333333333335,193,64,214,8,1,7030.853428872452,-4230.98582968679,-0.6017741476891119
adversa,Trayectoria adversa,draw_00800,adversa_00800,3273.732879298655,1056.201850586899,0.44375,213,65,186,16,0,6620.460792971392,-3346.727913672737,-0.5055128363913564
adversa,Trayectoria adversa,draw_00801,adversa_00801,461.8826099045056,48.21960475140341,0.025,12,7,52,1,408,2090.5807682896234,-1628.6981583851177,-0.779064929272076
adversa,Trayectoria adversa,draw_00802,adversa_00802,1946.2093981741218,275.28680072005676,0.1375,66,31,46,8,329,7083.362060824317,-5137.152662650195,-0.7252421404606793
adversa,Trayectoria adversa,draw_00803,adversa_00803,4040.7233355977373,1006.5046400572124,0.4479166666666667,215,97,104,19,45,6830.344485261251,-2789.6211496635137,-0.4084158794161924
adversa,Trayectoria adversa,draw_00804,adversa_00804,3563.811266670638,855.4915638925441,0.37916666666666665,182,63,223,12,0,6998.2444550992,-3434.4331884285625,-0.4907563904724844
adversa,Trayectoria adversa,draw_00805,adversa_00805,2832.427495442188,784.3793121373028,0.3458333333333333,166,99,203,12,0,6970.313213156877,-4137.885717714689,-0.5936441578986991
adversa,Trayectoria adversa,draw_00806,adversa_00806,4771.6833407798085,1457.2175856372364,0.625,300,59,104,17,0,6904.256672307203,-2132.5733315273947,-0.30887804911440964
adversa,Trayectoria adversa,draw_00807,adversa_00807,2521.2686650542682,1055.1738503552738,0.42916666666666664,206,72,189,13,0,7179.980725425599,-4658.712060371331,-0.6488474326781959
adversa,Trayectoria adversa,draw_00808,adversa_00808,3373.3332003320315,1433.4795162224357,0.5833333333333334,280,93,84,23,0,6915.455995858478,-3542.122795526446,-0.5122037935962211
adversa,Trayectoria adversa,draw_00809,adversa_00809,1997.320954497117,283.4021029218771,0.14166666666666666,68,19,34,5,354,6914.407882236411,-4917.086927739294,-0.7111363708194924
adversa,Trayectoria adversa,draw_00810,adversa_00810,3943.936041009262,1351.5282354893816,0.5666666666666667,272,78,111,19,0,6838.254265660973,-2894.318224651711,-0.4232539639811056
adversa,Trayectoria adversa,draw_00811,adversa_00811,1262.5531107897477,168.99533613993697,0.08541666666666667,41,3,48,0,388,2719.092416040407,-1456.5393052506593,-0.5356711293291381
adversa,Trayectoria adversa,draw_00812,adversa_00812,2547.9189095393194,637.9390110230075,0.28541666666666665,137,77,142,9,115,7096.032235385473,-4548.113325846153,-0.6409375232494401
adversa,Trayectoria adversa,draw_00813,adversa_00813,519.6750286021828,56.30966153340856,0.029166666666666667,14,1,0,2,463,6722.489602639728,-6202.814574037546,-0.9226960457628494
adversa,Trayectoria adversa,draw_00814,adversa_00814,770.9123060866134,105.39622719448089,0.052083333333333336,25,30,34,1,390,6788.044458055,-6017.132151968387,-0.8864308696193328
adversa,Trayectoria adversa,draw_00815,adversa_00815,3207.605523071194,989.3364679121879,0.425,204,78,120,11,67,6899.859265106141,-3692.2537420349468,-0.535120152480117
adversa,Trayectoria adversa,draw_00816,adversa_00816,3521.467744372374,1309.4737444187629,0.5416666666666666,260,58,156,6,0,7219.304630542482,-3697.8368861701083,-0.5122151059432771
adversa,Trayectoria adversa,draw_00817,adversa_00817,4763.119052999749,1334.9811408969522,0.58125,279,86,111,4,0,7178.144436321502,-2415.025383321753,-0.3364414584780008
adversa,Trayectoria adversa,draw_00818,adversa_00818,5679.249910731811,1513.1704301782918,0.66875,321,27,109,23,0,6873.1619045820025,-1193.9119938501917,-0.17370636839709375
adversa,Trayectoria adversa,draw_00819,adversa_00819,3339.063168543588,1178.7029134602174,0.49375,237,80,145,18,0,6728.093294887643,-3389.0301263440556,-0.5037133074416815
adversa,Trayectoria adversa,draw_00820,adversa_00820,4003.394652635368,1089.2886368830855,0.48125,231,96,150,3,0,7265.74026116768,-3262.345608532312,-0.4490038855322388
adversa,Trayectoria adversa,draw_00821,adversa_00821,969.9977872272125,118.2459292481664,0.06041666666666667,29,4,19,1,427,1660.720193372985,-690.7224061457725,-0.41591738867394
adversa,Trayectoria adversa,draw_00822,adversa_00822,4874.642968900962,1582.8469318101436,0.6708333333333333,322,47,104,7,0,6915.923707344048,-2041.2807384430862,-0.29515663052723407
adversa,Trayectoria adversa,draw_00823,adversa_00823,2948.5131379436602,477.4179950005416,0.23333333333333334,112,11,18,9,330,3607.951296640033,-659.4381586963727,-0.18277357549434936
adversa,Trayectoria adversa,draw_00824,adversa_00824,4107.3649849695785,1231.655227304237,0.5333333333333333,256,77,67,9,71,6706.408198482837,-2599.0432135132587,-0.38754622990309917
adversa,Trayectoria adversa,draw_00825,adversa_00825,3426.40352485174,671.3309362414146,0.31666666666666665,152,12,56,9,251,4722.048902178378,-1295.645377326638,-0.27438203291984764
adversa,Trayectoria adversa,draw_00826,adversa_00826,2886.8206155244748,640.2219549845295,0.29375,141,64,85,8,182,5734.721024742433,-2847.900409217958,-0.49660661729327416
adversa,Trayectoria adversa,draw_00827,adversa_00827,5106.095015488575,1649.266719272876,0.7,336,84,48,12,0,7097.80988985705,-1991.7148743684747,-0.28060978037953455
adversa,Trayectoria adversa,draw_00828,adversa_00828,4822.8892823556325,1422.0169179413933,0.6104166666666667,293,47,128,12,0,6907.7042325149205,-2084.814950159288,-0.30181010651063434
adversa,Trayectoria adversa,draw_00829,adversa_00829,3736.4391403122727,1040.100527081574,0.45208333333333334,217,102,151,10,0,6759.391764923185,-3022.9526246109126,-0.4472225800401237
adversa,Trayectoria adversa,draw_00830,adversa_00830,4177.042551982466,1327.1480819362685,0.5645833333333333,271,66,133,10,0,6940.595648932551,-2763.553096950085,-0.39817232363552457
adversa,Trayectoria adversa,draw_00831,adversa_00831,2225.6513846191824,612.6856231328929,0.27291666666666664,131,41,98,9,201,6436.962692284054,-4211.3113076648715,-0.6542388870317586
adversa,Trayectoria adversa,draw_00832,adversa_00832,2942.3677087666433,896.5128300590086,0.38125,183,86,206,5,0,7164.769083885642,-4222.401375119,-0.589328326661029
adversa,Trayectoria adversa,draw_00833,adversa_00833,3697.968100314992,988.1654448034468,0.4375,210,25,134,19,92,6471.673505550364,-2773.705405235372,-0.4285916776945765
adversa,Trayectoria adversa,draw_00834,adversa_00834,4412.300432719071,1506.8298173549372,0.6375,306,52,109,13,0,7103.7308433631515,-2691.4304106440804,-0.3788756176141753
adversa,Trayectoria adversa,draw_00835,adversa_00835,3244.845786458451,1089.7833497208362,0.45,216,86,159,19,0,6973.485048731945,-3728.6392622734943,-0.5346880700563785
adversa,Trayectoria adversa,draw_00836,adversa_00836,4623.069561761607,1333.0332064366496,0.5791666666666667,278,100,82,20,0,6437.60426758794,-1814.5347058263333,-0.28186490352663573
adversa,Trayectoria adversa,draw_00837,adversa_00837,3374.584421663534,1106.8798841438806,0.4625,222,102,154,2,0,7279.183014991494,-3904.59859332796,-0.5364061578457954
adversa,Trayectoria adversa,draw_00838,adversa_00838,4406.405843275403,1374.0720163050935,0.5854166666666667,281,68,110,21,0,6963.730135633792,-2557.3242923583894,-0.3672348357200719
adversa,Trayectoria adversa,draw_00839,adversa_00839,1034.875434662948,130.64429689825135,0.06666666666666667,32,13,4,2,429,4076.7319785874706,-3041.8565439245226,-0.7461507305119632
adversa,Trayectoria adversa,draw_00840,adversa_00840,3486.4845788236034,1183.393036455394,0.5,240,91,147,2,0,7199.568189016636,-3713.0836101930327,-0.5157369876512261
adversa,Trayectoria adversa,draw_00841,adversa_00841,5663.524802157663,1661.162773125833,0.7208333333333333,346,79,44,11,0,7055.27525322503,-1391.750451067367,-0.19726380631729223
adversa,Trayectoria adversa,draw_00842,adversa_00842,3609.7006837264157,1011.3483077226919,0.4395833333333333,211,73,172,24,0,6357.903801502054,-2748.2031177756385,-0.43224987410573523
adversa,Trayectoria adversa,draw_00843,adversa_00843,4746.228612720211,1423.1128548064014,0.6104166666666667,293,43,127,17,0,6651.915240014445,-1905.6866272942343,-0.28648690768496565
adversa,Trayectoria adversa,draw_00844,adversa_00844,3274.853423844676,983.2855030418498,0.41875,201,81,183,15,0,6756.274646155119,-3481.4212223104428,-0.5152871078578283
adversa,Trayectoria adversa,draw_00845,adversa_00845,4050.863787405242,1275.4664094241805,0.5458333333333333,262,84,117,17,0,6886.965494356597,-2836.1017069513555,-0.4118071608279944
adversa,Trayectoria adversa,draw_00846,adversa_00846,4520.1498315947365,1403.7312620875846,0.6,288,90,84,18,0,7076.430259485905,-2556.280427891168,-0.36123869439177925
adversa,Trayectoria adversa,draw_00847,adversa_00847,3554.9036286548503,1066.6815772905168,0.45208333333333334,217,82,165,16,0,7000.656184055004,-3445.7525554001536,-0.49220422554793475
adversa,Trayectoria adversa,draw_00848,adversa_00848,4979.801673915507,1658.7755143971856,0.7,336,50,83,11,0,6559.592192559104,-1579.7905186435964,-0.24083669720133472
adversa,Trayectoria adversa,draw_00849,adversa_00849,5101.804138663093,1513.61293319153,0.6520833333333333,313,49,108,10,0,7056.996329567448,-1955.192190904355,-0.2770572775718302
adversa,Trayectoria adversa,draw_00850,adversa_00850,4539.363001322098,1447.176922648611,0.6145833333333334,295,82,90,13,0,7024.51407442393,-2485.1510731018316,-0.3537826313353405
adversa,Trayectoria adversa,draw_00851,adversa_00851,4512.590792239059,1308.6740193422681,0.5666666666666667,272,58,130,20,0,6872.0658267350045,-2359.4750344959457,-0.34334290357299424
adversa,Trayectoria adversa,draw_00852,adversa_00852,3062.6243655861626,519.5411833156654,0.2520833333333333,121,27,29,5,298,6995.511301535604,-3932.886935949441,-0.5622014984217268
adversa,Trayectoria adversa,draw_00853,adversa_00853,3732.0448572114024,1052.7799810713611,0.4583333333333333,220,98,139,23,0,7019.187022203913,-3287.142164992511,-0.46830810385793087
adversa,Trayectoria adversa,draw_00854,adversa_00854,4844.165530554435,1313.706077970198,0.5770833333333333,277,65,116,22,0,7041.922550922017,-2197.7570203675823,-0.3120961647156748
adversa,Trayectoria adversa,draw_00855,adversa_00855,4334.190513027504,1348.0998713958663,0.5708333333333333,274,82,110,14,0,7054.194954112128,-2720.004441084624,-0.3855867974699284
adversa,Trayectoria adversa,draw_00856,adversa_00856,4787.862879904546,1159.048316616654,0.5229166666666667,251,37,86,12,94,6517.882537035601,-1730.0196571310544,-0.2654266392959399
adversa,Trayectoria adversa,draw_00857,adversa_00857,4040.4385799061133,1235.1070827424023,0.5333333333333333,256,74,134,16,0,7092.794290538676,-3052.355710632563,-0.430346008300876
adversa,Trayectoria adversa,draw_00858,adversa_00858,3439.966063464978,1099.9855690400188,0.4625,222,94,153,11,0,7084.600605787268,-3644.63454232229,-0.5144446024727296
adversa,Trayectoria adversa,draw_00859,adversa_00859,4870.205945874118,1555.8416624416825,0.6583333333333333,316,50,104,10,0,6972.418881765146,-2102.212935891028,-0.30150410804906047
adversa,Trayectoria adversa,draw_00860,adversa_00860,1166.1494882520556,141.99243621943458,0.07291666666666667,35,0,0,0,445,7016.5728298869435,-5850.423341634888,-0.833800700637658
adversa,Trayectoria adversa,draw_00861,adversa_00861,4370.385895186708,1322.6613124565708,0.5729166666666666,275,68,131,6,0,6873.15786637945,-2502.771971192742,-0.3641371287912988
adversa,Trayectoria adversa,draw_00862,adversa_00862,4262.373938631964,1452.8934085975595,0.6125,294,73,101,12,0,7052.220518916097,-2789.846580284133,-0.3955983186857185
adversa,Trayectoria adversa,draw_00863,adversa_00863,4396.431975163208,1207.5944986480106,0.5291666666666667,254,91,126,9,0,7145.950455270066,-2749.518480106858,-0.38476595903056054
adversa,Trayectoria adversa,draw_00864,adversa_00864,4283.683894315428,1334.689613968767,0.5729166666666666,275,74,121,10,0,7102.313067822501,-2818.6291735070727,-0.39686073348090756
adversa,Trayectoria adversa,draw_00865,adversa_00865,4271.844291138496,1239.4954216360852,0.5333333333333333,256,65,143,16,0,6832.716124588596,-2560.8718334501,-0.37479558447253536
adversa,Trayectoria adversa,draw_00866,adversa_00866,3291.889674063133,705.9749410232212,0.32708333333333334,157,48,101,4,170,7178.116236915555,-3886.2265628524224,-0.5413992243349821
