scenario,scenario_label,representative_path_id,month,age,state,potential_wage_uf,contribution_uf,fund_proxy,monthly_return,opening_balance_uf,closing_balance_uf
adversa,Trayectoria adversa,adversa_00868,128,35.583333333333336,cotizando,44.4420957304269,4.4442095730426905,B,0.009030730047271864,353.3396140601863,361.0148727597414
adversa,Trayectoria adversa,adversa_00868,129,35.666666666666664,cotizando,44.47896214271671,4.447896214271672,B,0.009683756975906501,361.0148727597414,369.0018216124993
adversa,Trayectoria adversa,adversa_00868,130,35.75,cotizando,44.515859137100655,4.4515859137100655,B,0.010425922974402313,369.0018216124993,377.3470039876058
adversa,Trayectoria adversa,adversa_00868,131,35.833333333333336,cotizando,44.55278673894775,4.455278673894775,B,0.010984664396692182,377.3470039876058,385.99625260242817
adversa,Trayectoria adversa,adversa_00868,132,35.916666666666664,cotizando,44.58974497364805,4.458974497364806,B,0.011079039091790659,385.99625260242817,394.7810958244256
adversa,Trayectoria adversa,adversa_00868,133,36.0,cotizando,44.62673386661266,4.462673386661266,B,0.010512549700739964,394.7810958244256,403.4408391776292
adversa,Trayectoria adversa,adversa_00868,134,36.083333333333336,cotizando,44.66375344327381,4.466375344327381,B,0.009242808517239931,403.4408391776292,411.6774227985838
adversa,Trayectoria adversa,adversa_00868,135,36.166666666666664,cotizando,44.70080372908477,4.470080372908477,B,0.007405607712663886,411.6774227985838,419.22932833058485
adversa,Trayectoria adversa,adversa_00868,136,36.25,cotizando,44.73788474951995,4.473788474951995,B,0.0052851805168491,419.22932833058485,425.94246426340567
adversa,Trayectoria adversa,adversa_00868,137,36.333333333333336,licencia,44.77499653007491,0.0,B,0.003239306847779541,425.94246426340567,427.32222260465426
adversa,Trayectoria adversa,adversa_00868,138,36.416666666666664,licencia,44.81213909626633,0.0,B,0.001602096405467593,427.32222260465426,428.00683400146556
adversa,Trayectoria adversa,adversa_00868,139,36.5,licencia,44.84931247363207,0.0,B,0.0005942868927961233,428.00683400146556,428.2611928529398
adversa,Trayectoria adversa,adversa_00868,140,36.583333333333336,desempleado,44.88651668773117,0.0,B,0.0002685090263710635,428.2611928529398,428.37618484886525
adversa,Trayectoria adversa,adversa_00868,141,36.666666666666664,desempleado,44.92375176414388,0.0,B,0.0005059508916100007,428.37618484886525,428.5929221615341
adversa,Trayectoria adversa,adversa_00868,142,36.75,desempleado,44.96101772847166,0.0,B,0.0010646923138998797,428.5929221615341,429.0492417515514
adversa,Trayectoria adversa,adversa_00868,143,36.833333333333336,desempleado,44.998314606337225,0.0,B,0.0016637911422552267,429.0492417515514,429.76309007956894
adversa,Trayectoria adversa,adversa_00868,144,36.916666666666664,desempleado,45.03564242338452,0.0,B,0.0020761065462642134,429.76309007956894,430.6553240442259
adversa,Trayectoria adversa,adversa_00868,145,37.0,desempleado,45.07300120527879,0.0,B,0.0022003385735104423,430.6553240442259,431.6029115656081
adversa,Trayectoria adversa,adversa_00868,146,37.083333333333336,desempleado,45.11039097770655,0.0,B,0.0020896190943829724,431.6029115656081,432.50479725080686
adversa,Trayectoria adversa,adversa_00868,147,37.166666666666664,desempleado,45.14781176637562,0.0,B,0.0019280074355792405,432.50479725080686,433.33866971583006
adversa,Trayectoria adversa,adversa_00868,148,37.25,cotizando,45.18526359701515,4.518526359701515,B,0.0019629554920347504,433.33866971583006,438.71669026329505
adversa,Trayectoria adversa,adversa_00868,149,37.333333333333336,cotizando,45.22274649537565,4.522274649537565,B,0.0024158940868169694,438.71669026329505,444.30978330721234
adversa,Trayectoria adversa,adversa_00868,150,37.416666666666664,cotizando,45.26026048722899,4.526026048722899,B,0.0034000776004942616,444.30978330721234,450.3618859376261
adversa,Trayectoria adversa,adversa_00868,151,37.5,informal,45.297805598368384,0.0,B,0.004872492490882492,450.3618859376261,452.55627084503686
adversa,Trayectoria adversa,adversa_00868,152,37.583333333333336,informal,45.33538185460848,0.0,B,0.006635737191240221,452.55627084503686,455.55931532261224
adversa,Trayectoria adversa,adversa_00868,153,37.666666666666664,informal,45.37298928178532,0.0,B,0.008389791226341134,455.55931532261224,459.38136286938385
adversa,Trayectoria adversa,adversa_00868,154,37.75,informal,45.41062790575638,0.0,B,0.009817605328019193,459.38136286938385,463.89138778508305
adversa,Trayectoria adversa,adversa_00868,155,37.833333333333336,informal,45.4482977524006,0.0,B,0.010677556814450257,463.89138778508305,468.8446144338924
adversa,Trayectoria adversa,adversa_00868,156,37.916666666666664,informal,45.485998847618376,0.0,B,0.010873500273061144,468.8446144338924,473.94259647696254
adversa,Trayectoria adversa,adversa_00868,157,38.0,informal,45.52373121733158,0.0,B,0.01048015182522192,473.94259647696254,478.909586844481
adversa,Trayectoria adversa,adversa_00868,158,38.083333333333336,licencia,45.56149488748361,0.0,B,0.009715660022415943,478.909586844481,483.5625095717377
adversa,Trayectoria adversa,adversa_00868,159,38.166666666666664,licencia,45.599289884039365,0.0,B,0.008869959294557134,483.5625095717377,487.8516893480129
adversa,Trayectoria adversa,adversa_00868,160,38.25,desempleado,45.637116232985306,0.0,B,0.008211553647304868,487.8516893480129,491.8577096670224
adversa,Trayectoria adversa,adversa_00868,161,38.333333333333336,cotizando,45.67497396032942,4.567497396032942,B,0.00790226853742579,491.8577096670224,500.34809235801475
adversa,Trayectoria adversa,adversa_00868,162,38.416666666666664,cotizando,45.71286309210129,4.571286309210129,B,0.007947036603440542,500.34809235801475,508.9319914512798
adversa,Trayectoria adversa,adversa_00868,163,38.5,cotizando,45.75078365435207,4.575078365435207,B,0.008194717515696816,508.9319914512798,517.7151151961762
adversa,Trayectoria adversa,adversa_00868,164,38.583333333333336,cotizando,45.78873567315456,4.578873567315457,B,0.008389791226341153,517.7151151961762,526.6759262879903
adversa,Trayectoria adversa,adversa_00868,165,38.666666666666664,cotizando,45.82671917460317,4.582671917460317,B,0.00825862500356264,526.6759262879903,535.6460637479477
adversa,Trayectoria adversa,adversa_00868,166,38.75,informal,45.86473418481394,0.0,B,0.0076030127018922415,535.6460637479477,539.7185875743419
adversa,Trayectoria adversa,adversa_00868,167,38.833333333333336,desempleado,45.90278072992461,0.0,B,0.006371309336129623,539.7185875743419,543.1573016502371
adversa,Trayectoria adversa,adversa_00868,168,38.916666666666664,desempleado,45.940858836094556,0.0,B,0.00468449226473397,543.1573016502371,545.7017178283514
adversa,Trayectoria adversa,adversa_00868,169,39.0,desempleado,45.978968529504904,0.0,B,0.0028086562198935635,545.7017178283514,547.2344063523366
adversa,Trayectoria adversa,adversa_00868,170,39.083333333333336,desempleado,46.01710983635844,0.0,B,0.001082306707720445,547.2344063523366,547.8266818210271
adversa,Trayectoria adversa,adversa_00868,171,39.166666666666664,desempleado,46.055282782879765,0.0,B,-0.0001789790835340569,547.8266818210271,547.7286323035793
adversa,Trayectoria adversa,adversa_00868,172,39.25,informal,46.09348739531516,0.0,B,-0.000770893162124923,547.7286323035793,547.3063920462364
adversa,Trayectoria adversa,adversa_00868,173,39.333333333333336,cotizando,46.131723699932714,4.613172369993271,B,-0.000654413664745506,547.3063920462364,551.5583807114353
adversa,Trayectoria adversa,adversa_00868,174,39.416666666666664,cotizando,46.16999172302229,4.616999172302229,B,4.0903329932836434e-05,551.5583807114353,556.1981293088015
adversa,Trayectoria adversa,adversa_00868,175,39.5,cotizando,46.20829149089559,4.620829149089559,B,0.0010646923138998676,556.1981293088015,561.4160580924506
adversa,Trayectoria adversa,adversa_00868,176,39.583333333333336,cotizando,46.24662302988611,4.624662302988611,B,0.0021288387039323504,561.4160580924506,567.2457297890188
adversa,Trayectoria adversa,adversa_00868,177,39.666666666666664,cotizando,46.2849863663492,4.62849863663492,B,0.0029990292373807737,567.2457297890188,573.5892959568068
adversa,Trayectoria adversa,adversa_00868,178,39.75,cotizando,46.32338152666208,4.632338152666208,B,0.003565518628431499,573.5892959568068,580.2832941172525
adversa,Trayectoria adversa,adversa_00868,179,39.833333333333336,cotizando,46.36180853722386,4.636180853722386,B,0.0038706945833846427,580.2832941172525,587.1835196144613
adversa,Trayectoria adversa,adversa_00868,180,39.916666666666664,cotizando,46.4002674244555,4.64002674244555,B,0.004085007575638314,587.1835196144613,594.2411500272159
adversa,Trayectoria adversa,adversa_00868,181,40.0,cotizando,46.43875821479995,4.643875821479995,B,0.004439479788990278,594.2411500272159,601.5437638168801
adversa,Trayectoria adversa,adversa_00868,182,40.083333333333336,cotizando,46.47728093472203,4.647728093472203,B,0.005137009534746821,601.5437638168801,609.3055033841781
adversa,Trayectoria adversa,adversa_00868,183,40.166666666666664,cotizando,46.515835610708564,4.651583561070857,B,0.006271576781604563,609.3055033841781,617.8075659566364
adversa,Trayectoria adversa,adversa_00868,184,40.25,cotizando,46.55442226926831,4.655442226926831,B,0.007782029489730207,617.8075659566364,627.3070336695139
adversa,Trayectoria adversa,adversa_00868,185,40.333333333333336,cotizando,46.59304093693204,4.659304093693204,B,0.009456151279468262,627.3070336695139,637.9423070566274
adversa,Trayectoria adversa,adversa_00868,186,40.416666666666664,cotizando,46.63169164025252,4.663169164025252,B,0.010984664396692156,637.9423070566274,649.6642817164131
adversa,Trayectoria adversa,adversa_00868,187,40.5,cotizando,46.670374405804544,4.667037440580454,B,0.012048810786724663,649.6642817164131,662.2152334133442
adversa,Trayectoria adversa,adversa_00868,188,40.583333333333336,cotizando,46.709089260184975,4.670908926018497,B,0.012414277186916222,662.2152334133442,675.1650517624768
adversa,Trayectoria adversa,adversa_00868,189,40.666666666666664,cotizando,46.747836230012695,4.67478362300127,B,0.012001961782907229,675.1650517624768,687.9992471082726
adversa,Trayectoria adversa,adversa_00868,190,40.75,cotizando,46.7866153419287,4.67866153419287,B,0.01091316452711413,687.9992471082726,700.237216623778
adversa,Trayectoria adversa,adversa_00868,191,40.833333333333336,cotizando,46.8254266225961,4.68254266225961,B,0.009400996193919214,700.237216623778,711.5467072601041
adversa,Trayectoria adversa,adversa_00868,192,40.916666666666664,cotizando,46.86427009870006,4.686427009870006,B,0.0077966528702601194,711.5467072601041,721.8173553920556
adversa,Trayectoria adversa,adversa_00868,193,41.0,cotizando,46.90314579694795,4.690314579694795,B,0.0064133608904916135,721.8173553920556,731.1670258489895
adversa,Trayectoria adversa,adversa_00868,194,41.08333333333333,cotizando,46.942053744069256,4.694205374406926,B,0.0054577791002551855,731.1670258489895,739.8773992718556
adversa,Trayectoria adversa,adversa_00868,195,41.16666666666667,cotizando,46.980993966815646,4.698099396681565,B,0.004976238782032112,739.8773992718556,748.2806841411623
adversa,Trayectoria adversa,adversa_00868,196,41.25,cotizando,47.019966491960986,4.701996649196099,B,0.0048521678149568625,748.2806841411623,756.6362791193093
adversa,Trayectoria adversa,adversa_00868,197,41.33333333333333,cotizando,47.058971346301355,4.705897134630136,B,0.004854878097061934,756.6362791193093,765.0383997098041
adversa,Trayectoria adversa,adversa_00868,198,41.41666666666667,cotizando,47.098008556655046,4.709800855665505,B,0.004723711874283409,765.0383997098041,773.3842692806891
adversa,Trayectoria adversa,adversa_00868,199,41.5,cotizando,47.13707814986259,4.713707814986259,B,0.0042604630011522674,773.3842692806891,781.4130347383629
adversa,Trayectoria adversa,adversa_00868,200,41.58333333333333,cotizando,47.17618015278682,4.717618015278682,B,0.0034005115147211834,781.4130347383629,788.8038990904056
adversa,Trayectoria adversa,adversa_00868,201,41.66666666666667,cotizando,47.21531459231282,4.721531459231282,B,0.0022400028275634076,788.8038990904056,795.3029297578115
adversa,Trayectoria adversa,adversa_00868,202,41.75,cotizando,47.254481495347996,4.7254481495348,B,0.0010104634630802762,795.3029297578115,800.8367773526492
adversa,Trayectoria adversa,adversa_00868,203,41.83333333333333,cotizando,47.29368088882205,4.729368088882206,B,9.000283423440047e-06,800.8367773526492,805.5733957651566
adversa,Trayectoria adversa,adversa_00868,204,41.91666666666667,cotizando,47.332912799687065,4.733291279968706,B,-0.0004936429120307689,805.5733957651566,809.9066848924944
adversa,Trayectoria adversa,adversa_00868,205,42.0,cotizando,47.372177254917425,4.7372177254917425,B,-0.00033788046023272084,809.9066848924944,814.3686503612437
adversa,Trayectoria adversa,adversa_00868,206,42.08333333333333,cotizando,47.411474281509946,4.741147428150994,B,0.000474047845100566,814.3686503612437,819.4980950239375
adversa,Trayectoria adversa,adversa_00868,207,42.16666666666667,cotizando,47.45080390648381,4.745080390648382,B,0.0017776237023987857,819.4980950239375,825.7083696197432
adversa,Trayectoria adversa,adversa_00868,208,42.25,cotizando,47.490166156880605,4.749016615688061,B,0.003295897772605326,825.7083696197432,833.1944888849683
adversa,Trayectoria adversa,adversa_00868,209,42.33333333333333,cotizando,47.52956105976437,4.752956105976437,B,0.004723711874283417,833.1944888849683,841.9056672868738
adversa,Trayectoria adversa,adversa_00868,210,42.41666666666667,cotizando,47.56898864222159,4.756898864222159,B,0.00581944332560884,841.9056672868738,851.589670970727
adversa,Trayectoria adversa,adversa_00868,211,42.5,cotizando,47.608448931361224,4.760844893136123,B,0.006475055627279216,851.589670970727,861.8954330905308
adversa,Trayectoria adversa,adversa_00868,212,42.58333333333333,cotizando,47.64794195431469,4.764794195431469,B,0.006742193764494923,861.8954330905308,872.5034184663054
adversa,Trayectoria adversa,adversa_00868,213,42.66666666666667,cotizando,47.68746773823595,4.768746773823596,B,0.006806123023568193,872.5034184663054,883.2429875219053
adversa,Trayectoria adversa,adversa_00868,214,42.75,cotizando,47.72702631030147,4.772702631030147,B,0.006916004085945806,883.2429875219053,894.157210294417
adversa,Trayectoria adversa,adversa_00868,215,42.83333333333333,cotizando,47.766617697710274,4.776661769771027,B,0.007294009674805902,894.157210294417,905.4907044240351
adversa,Trayectoria adversa,adversa_00868,216,42.91666666666667,cotizando,47.80624192768393,4.780624192768393,B,0.008052652270606203,905.4907044240351,917.6014270980573
adversa,Trayectoria adversa,adversa_00868,217,43.0,cotizando,47.8458990274666,4.78458990274666,B,0.00914720954465128,917.6014270980573,930.8232751793666
adversa,Trayectoria adversa,adversa_00868,218,43.08333333333333,cotizando,47.88558902432505,4.788558902432505,B,0.010379073970584836,930.8232751793666,945.3226185154888
adversa,Trayectoria adversa,adversa_00868,219,43.16666666666667,cotizando,47.92531194554864,4.792531194554864,B,0.011449711958369323,945.3226185154888,960.9936945015066
adversa,Trayectoria adversa,adversa_00868,220,43.25,cotizando,47.965067818449405,4.796506781844941,B,0.012048810786724682,960.9936945015066,977.4268246782875
adversa,Trayectoria adversa,adversa_00868,221,43.33333333333333,cotizando,48.00485667036202,4.800485667036202,B,0.01194922962523907,977.4268246782875,993.9641700208209
adversa,Trayectoria adversa,adversa_00868,222,43.41666666666667,cotizando,48.04467852864381,4.804467852864381,B,0.011079039091790666,993.9641700208209,1009.8340346563425
adversa,Trayectoria adversa,adversa_00868,223,43.5,cotizando,48.08453342067483,4.808453342067484,B,0.00954798447219308,1009.8340346563425,1024.3302787186462
adversa,Trayectoria adversa,adversa_00868,224,43.58333333333333,cotizando,48.124421373857835,4.8124421373857835,B,0.007619920704917578,1024.3302787186462,1036.984706782998
adversa,Trayectoria adversa,adversa_00868,225,43.66666666666667,cotizando,48.16434241561831,4.816434241561831,B,0.005639652730201031,1036.984706782998,1047.6765376738656
adversa,Trayectoria adversa,adversa_00868,226,43.75,cotizando,48.204296573404484,4.820429657340449,B,0.003936836593536114,1047.6765376738656,1056.6404759067814
adversa,Trayectoria adversa,adversa_00868,227,43.83333333333333,cotizando,48.24428387468738,4.824428387468739,B,0.0027366636523253533,1056.6404759067814,1064.3697767160513
adversa,Trayectoria adversa,adversa_00868,228,43.91666666666667,cotizando,48.284304346960774,4.828430434696077,B,0.0021047396009217993,1064.3697767160513,1071.448590958572
adversa,Trayectoria adversa,adversa_00868,229,44.0,cotizando,48.32435801774126,4.8324358017741265,B,0.0019426308161091155,1071.448590958572,1078.371843449724
adversa,Trayectoria adversa,adversa_00868,230,44.08333333333333,cotizando,48.3644449145683,4.836444491456831,B,0.002034464008833928,1078.371843449724,1085.412036217068
adversa,Trayectoria adversa,adversa_00868,231,44.16666666666667,cotizando,48.40456506500413,4.840456506500413,B,0.002128838703932372,1085.412036217068,1092.5734644271372
adversa,Trayectoria adversa,adversa_00868,232,44.25,cotizando,48.44471849663391,4.844471849663392,B,0.0020292575424467676,1092.5734644271372,1099.6448799012067
adversa,Trayectoria adversa,adversa_00868,233,44.33333333333333,cotizando,48.48490523706563,4.848490523706563,B,0.0016637911422552228,1099.6448799012067,1106.3310167113057
adversa,Trayectoria adversa,adversa_00868,234,44.41666666666667,cotizando,48.525125313930246,4.852512531393025,B,0.0011115413177173108,1106.3310167113057,1112.418655647019
adversa,Trayectoria adversa,adversa_00868,235,44.5,cotizando,48.56537875488158,4.856537875488158,B,0.000577450761188096,1112.418655647019,1117.9203649334634
adversa,Trayectoria adversa,adversa_00868,236,44.58333333333333,cotizando,48.60566558759642,4.8605665587596425,B,0.00032366411192015634,1117.9203649334634,1123.1443353852956
adversa,Trayectoria adversa,adversa_00868,237,44.66666666666667,cotizando,48.6459858397745,4.86459858397745,B,0.0005796635122662496,1123.1443353852956,1128.6627995898054
adversa,Trayectoria adversa,adversa_00868,238,44.75,cotizando,48.68633953913854,4.868633953913854,B,0.0014603122965805304,1128.6627995898054,1135.1867434346839
adversa,Trayectoria adversa,adversa_00868,239,44.83333333333333,cotizando,48.726726713434246,4.872672671343425,B,0.002918537282271147,1135.1867434346839,1143.386722015937
adversa,Trayectoria adversa,adversa_00868,240,44.91666666666667,cotizando,48.76714739043038,4.876714739043038,B,0.004748421523807259,1143.386722015937,1153.7158755730684
adversa,Trayectoria adversa,adversa_00868,241,45.0,cotizando,48.80760159791868,4.880760159791869,C,0.005391510717494425,1153.7158755730684,1164.843221911667
adversa,Trayectoria adversa,adversa_00868,242,45.08333333333333,cotizando,48.84808936371398,4.884808936371399,C,0.006539380131184618,1164.843221911667,1177.3773270918557
adversa,Trayectoria adversa,adversa_00868,243,45.16666666666667,cotizando,48.88861071565417,4.888861071565417,C,0.007295261986735716,1177.3773270918557,1190.8911297441325
adversa,Trayectoria adversa,adversa_00868,244,45.25,cotizando,48.929165681600246,4.892916568160025,C,0.00758553114765032,1190.8911297441325,1204.8547034414576
adversa,Trayectoria adversa,adversa_00868,245,45.33333333333333,cotizando,48.969754289436295,4.89697542894363,C,0.007462809315658052,1204.8547034414576,1218.7798249691084
adversa,Trayectoria adversa,adversa_00868,246,45.41666666666667,cotizando,49.01037656706955,4.901037656706955,C,0.007085519842852776,1218.7798249691084,1232.3512776592697
adversa,Trayectoria adversa,adversa_00868,247,45.5,cotizando,49.05103254243039,4.9051032542430395,C,0.0066649578760359955,1232.3512776592697,1245.502642574158
adversa,Trayectoria adversa,adversa_00868,248,45.58333333333333,cotizando,49.091722243472375,4.9091722243472375,C,0.006396483378482285,1245.502642574158,1258.4100531881215
adversa,Trayectoria adversa,adversa_00868,249,45.66666666666667,cotizando,49.13244569817224,4.913244569817224,C,0.006396483378482286,1258.4100531881215,1271.4041242336966
adversa,Trayectoria adversa,adversa_00868,250,45.75,cotizando,49.17320293452992,4.917320293452992,C,0.006664957876035973,1271.4041242336966,1284.8280731912046
adversa,Trayectoria adversa,adversa_00868,251,45.83333333333333,cotizando,49.213993980568596,4.9213993980568596,C,0.007085519842852748,1284.8280731912046,1298.8880180696015
adversa,Trayectoria adversa,adversa_00868,252,45.91666666666667,cotizando,49.25481886433468,4.925481886433468,C,0.007462809315658051,1298.8880180696015,1313.5436114893878
adversa,Trayectoria adversa,adversa_00868,253,46.0,cotizando,49.29567761389787,4.929567761389787,C,0.0075855311476503325,1313.5436114893878,1328.4744986193257
adversa,Trayectoria adversa,adversa_00868,254,46.08333333333333,cotizando,49.33657025735112,4.933657025735112,C,0.007295261986735719,1328.4744986193257,1343.1357174757416
adversa,Trayectoria adversa,adversa_00868,255,46.16666666666667,cotizando,49.37749682281072,4.937749682281073,C,0.006539380131184624,1343.1357174757416,1356.889032004533
adversa,Trayectoria adversa,adversa_00868,256,46.25,cotizando,49.418457338416246,4.941845733841625,C,0.005391510717494485,1356.889032004533,1369.1732035111158
adversa,Trayectoria adversa,adversa_00868,257,46.33333333333333,desempleado,49.45945183233065,0.0,C,0.004033143983634247,1369.1732035111158,1374.69527617941
adversa,Trayectoria adversa,adversa_00868,258,46.41666666666667,desempleado,49.50048033274025,0.0,C,0.002702319080698892,1374.69527617941,1378.4101414543763
adversa,Trayectoria adversa,adversa_00868,259,46.5,desempleado,49.5415428678547,0.0,C,0.001625594225301926,1378.4101414543763,1380.650877020422
adversa,Trayectoria adversa,adversa_00868,260,46.58333333333333,desempleado,49.58263946590711,0.0,C,0.0009546808647872539,1380.650877020422,1381.9689579936653
adversa,Trayectoria adversa,adversa_00868,261,46.66666666666667,desempleado,49.62377015515396,0.0,C,0.0007274857373045115,1381.9689579936653,1382.9743207000033
adversa,Trayectoria adversa,adversa_00868,262,46.75,desempleado,49.66493496387522,0.0,C,0.0008654187354095001,1382.9743207000033,1384.1711725877274
adversa,Trayectoria adversa,adversa_00868,263,46.83333333333333,desempleado,49.706133920374285,0.0,C,0.0012072091206136596,1384.1711725877274,1385.842156651766
adversa,Trayectoria adversa,adversa_00868,264,46.91666666666667,desempleado,49.747367052978035,0.0,C,0.0015678316112283596,1385.842156651766,1388.0149237931375
adversa,Trayectoria adversa,adversa_00868,265,47.0,cotizando,49.78863439003685,4.978863439003685,C,0.0018031838394452246,1388.0149237931375,1395.5056111177257
adversa,Trayectoria adversa,adversa_00868,266,47.08333333333333,cotizando,49.829935959924626,4.982993595992463,C,0.001859408909267335,1395.5056111177257,1403.0926857026502
adversa,Trayectoria adversa,adversa_00868,267,47.16666666666667,cotizando,49.87127179103882,4.987127179103883,C,0.0017907727673775397,1403.0926857026502,1410.601363864957
adversa,Trayectoria adversa,adversa_00868,268,47.25,cotizando,49.91264191180041,4.991264191180041,C,0.0017401825839269138,1410.601363864957,1418.0560176934157
adversa,Trayectoria adversa,adversa_00868,269,47.33333333333333,cotizando,49.95404635065397,4.995404635065397,C,0.0018885213993495085,1418.0560176934157,1425.7388853919233
adversa,Trayectoria adversa,adversa_00868,270,47.41666666666667,cotizando,49.99548513606765,4.999548513606765,C,0.002389116273055828,1425.7388853919233,1434.15663438046
adversa,Trayectoria adversa,adversa_00868,271,47.5,cotizando,50.03695829653325,5.003695829653325,C,0.003308608431662585,1434.15663438046,1443.9219482131605
adversa,Trayectoria adversa,adversa_00868,272,47.58333333333333,cotizando,50.07846586056617,5.007846586056617,C,0.004593659277872384,1443.9219482131605,1455.585684594082
adversa,Trayectoria adversa,adversa_00868,273,47.66666666666667,cotizando,50.120007856705506,5.012000785670551,C,0.006074867913988199,1455.585684594082,1469.4706233939114
adversa,Trayectoria adversa,adversa_00868,274,47.75,cotizando,50.16158431351397,5.016158431351397,C,0.0075075376257473835,1469.4706233939114,1485.5565468184832
adversa,Trayectoria adversa,adversa_00868,275,47.83333333333333,cotizando,50.203195259578024,5.020319525957802,C,0.008637229487622146,1485.5565468184832,1503.4513208079989
adversa,Trayectoria adversa,adversa_00868,276,47.91666666666667,cotizando,50.244840723507814,5.0244840723507815,C,0.009270095330130079,1503.4513208079989,1522.4595193947853
adversa,Trayectoria adversa,adversa_00868,277,48.0,cotizando,50.286520733937216,5.028652073393722,C,0.009326320399952183,1522.4595193947853,1541.7340155624286
adversa,Trayectoria adversa,adversa_00868,278,48.08333333333333,cotizando,50.32823531952388,5.032823531952388,C,0.008860170643771311,1541.7340155624286,1560.4714572348837
adversa,Trayectoria adversa,adversa_00868,279,48.16666666666667,cotizando,50.36998450894921,5.036998450894921,C,0.008040511089060698,1560.4714572348837,1578.0959437837384
adversa,Trayectoria adversa,adversa_00868,280,48.25,cotizando,50.41176833091842,5.041176833091843,C,0.007097970577928234,1578.0959437837384,1594.3741813197944
adversa,Trayectoria adversa,adversa_00868,281,48.33333333333333,cotizando,50.4535868141605,5.045358681416051,C,0.00625528981362376,1594.3741813197944,1609.4243727574906
adversa,Trayectoria adversa,adversa_00868,282,48.41666666666667,cotizando,50.49543998742833,5.049543998742833,C,0.005662535998537961,1609.4243727574906,1623.6159334285662
adversa,Trayectoria adversa,adversa_00868,283,48.5,cotizando,50.537327879498584,5.053732787949858,C,0.005357181325626347,1623.6159334285662,1637.3947449379853
adversa,Trayectoria adversa,adversa_00868,284,48.58333333333333,cotizando,50.579250519171836,5.057925051917184,C,0.005261070232638836,1637.3947449379853,1651.0937288405044
adversa,Trayectoria adversa,adversa_00868,285,48.66666666666667,cotizando,50.62120793527256,5.0621207935272565,C,0.005214576226040094,1651.0937288405044,1664.7920005541505
adversa,Trayectoria adversa,adversa_00868,286,48.75,cotizando,50.66320015664911,5.066320015664911,C,0.005036491537505198,1664.7920005541505,1678.2685478701978
adversa,Trayectoria adversa,adversa_00868,287,48.83333333333333,cotizando,50.7052272121738,5.0705227212173805,C,0.004590124108212787,1678.2685478701978,1691.0658058416334
adversa,Trayectoria adversa,adversa_00868,288,48.91666666666667,cotizando,50.74728913074289,5.074728913074289,C,0.0038342422526617273,1691.0658058416334,1702.6439484595167
adversa,Trayectoria adversa,adversa_00868,289,49.0,cotizando,50.78938594127659,5.07893859412766,C,0.002842471107349381,1702.6439484595167,1712.5770400194535
adversa,Trayectoria adversa,adversa_00868,290,49.08333333333333,desempleado,50.831517672719116,0.0,C,0.0017849108940162835,1712.5770400194535,1715.6338374350264
adversa,Trayectoria adversa,adversa_00868,291,49.16666666666667,desempleado,50.87368435403871,0.0,C,0.0008778694704849663,1715.6338374350264,1717.1399400034416
adversa,Trayectoria adversa,adversa_00868,292,49.25,desempleado,50.9158860142276,0.0,C,0.0003178176748922745,1717.1399400034416,1717.6856774266382
adversa,Trayectoria adversa,adversa_00868,293,49.33333333333333,cotizando,50.95812268230211,5.095812268230212,C,0.0002207334848429247,1717.6856774266382,1723.1617652567118
adversa,Trayectoria adversa,adversa_00868,294,49.41666666666667,cotizando,51.000394387302606,5.100039438730261,C,0.0005862921724459537,1723.1617652567118,1729.2750710634723
adversa,Trayectoria adversa,adversa_00868,295,49.5,cotizando,51.04270115829357,5.104270115829357,C,0.001298431437301726,1729.2750710634723,1736.6313138400956
adversa,Trayectoria adversa,adversa_00868,296,49.58333333333333,cotizando,51.08504302436356,5.108504302436356,C,0.0021622003668215614,1736.6313138400956,1745.5058086162276
adversa,Trayectoria adversa,adversa_00868,297,49.66666666666667,cotizando,51.12742001462529,5.112742001462529,C,0.002965192939341644,1745.5058086162276,1755.8094723834622
adversa,Trayectoria adversa,adversa_00868,298,49.75,cotizando,51.1698321582156,5.11698321582156,C,0.0035439730917471005,1755.8094723834622,1767.1671315744732
adversa,Trayectoria adversa,adversa_00868,299,49.83333333333333,informal,51.21227948429555,0.0,C,0.0038342422526616974,1767.1671315744732,1773.9428784578708
adversa,Trayectoria adversa,adversa_00868,300,49.91666666666667,informal,51.25476202205032,0.0,C,0.0038886221238150563,1773.9428784578708,1780.8410719814262
adversa,Trayectoria adversa,adversa_00868,301,50.0,informal,51.29727980068935,0.0,C,0.0038562094921798374,1780.8410719814262,1787.7083682272648
adversa,Trayectoria adversa,adversa_00868,302,50.08333333333333,informal,51.33983284944631,0.0,C,0.003930245329703484,1787.7083682272648,1794.7345006923617
adversa,Trayectoria adversa,adversa_00868,303,50.16666666666667,informal,51.38242119757909,0.0,C,0.004280456470229364,1794.7345006923617,1802.4167835981943
adversa,Trayectoria adversa,adversa_00868,304,50.25,informal,51.425044874369874,0.0,C,0.00499162263802326,1802.4167835981943,1811.4137680183562
adversa,Trayectoria adversa,adversa_00868,305,50.33333333333333,informal,51.467703909125134,0.0,C,0.006028094686140973,1811.4137680183562,1822.3331417277504
adversa,Trayectoria adversa,adversa_00868,306,50.41666666666667,informal,51.510398331175644,0.0,C,0.007235903576033221,1822.3331417277504,1835.519368624702
